picture_id,mid_year,cluster_id,cluster_rank
9144,1855,29,1
9144,1855,28,2
9144,1855,35,3
9144,1855,4,4
319474,1877,91,1
319474,1877,36,2
319474,1877,64,3
319474,1877,43,4
8642,1894,44,1
8642,1894,91,2
8642,1894,84,3
8642,1894,95,4
23108,1880,30,1
23108,1880,16,2
23108,1880,32,3
23108,1880,38,4
8640,1883,92,1
8640,1883,71,2
8640,1883,69,3
8640,1883,104,4
334833,1878,52,1
334833,1878,47,2
334833,1878,31,3
334833,1878,36,4
11862,1877,71,1
11862,1877,88,2
11862,1877,70,3
11862,1877,63,4
11864,1850,37,1
11864,1850,30,2
11864,1850,6,3
11864,1850,23,4
11866,1872,77,1
11866,1872,51,2
11866,1872,35,3
11866,1872,0,4
8067,1860,65,1
8067,1860,84,2
8067,1860,43,3
8067,1860,31,4
1694,1883,94,1
1694,1883,37,2
1694,1883,23,3
1694,1883,11,4
1698,1880,84,1
1698,1880,87,2
1698,1880,71,3
1698,1880,45,4
26864,1918,7,1
26864,1918,56,2
26864,1918,105,3
26864,1918,100,4
2007021546,1854,73,1
2007021546,1854,87,2
2007021546,1854,47,3
2007021546,1854,107,4
5300,1872,57,1
5300,1872,51,2
5300,1872,27,3
5300,1872,19,4
23627,1825,87,1
23627,1825,73,2
23627,1825,5,3
23627,1825,53,4
324330,1863,4,1
324330,1863,6,2
324330,1863,62,3
324330,1863,37,4
1063,1834,70,1
1063,1834,27,2
1063,1834,67,3
1063,1834,35,4
17535,1890,92,1
17535,1890,43,2
17535,1890,1,3
17535,1890,107,4
8484,1797,82,1
8484,1797,91,2
8484,1797,19,3
8484,1797,45,4
17531,1900,97,1
17531,1900,69,2
17531,1900,107,3
17531,1900,11,4
28145,1868,22,1
28145,1868,20,2
28145,1868,69,3
28145,1868,107,4
10905,1808,73,1
10905,1808,43,2
10905,1808,17,3
10905,1808,5,4
10904,1813,25,1
10904,1813,72,2
10904,1813,73,3
10904,1813,5,4
10907,1812,25,1
10907,1812,2,2
10907,1812,50,3
10907,1812,39,4
10906,1812,25,1
10906,1812,2,2
10906,1812,67,3
10906,1812,5,4
10901,1809,68,1
10901,1809,73,2
10901,1809,17,3
10901,1809,61,4
10900,1809,99,1
10900,1809,72,2
10900,1809,2,3
10900,1809,73,4
10903,1812,25,1
10903,1812,61,2
10903,1812,67,3
10903,1812,39,4
10909,1811,25,1
10909,1811,61,2
10909,1811,26,3
10909,1811,67,4
10908,1810,25,1
10908,1810,39,2
10908,1810,2,3
10908,1810,50,4
2007036951,1802,62,1
2007036951,1802,59,2
2007036951,1802,19,3
2007036951,1802,55,4
11737,1855,87,1
11737,1855,40,2
11737,1855,68,3
11737,1855,47,4
333427,1838,20,1
333427,1838,106,2
333427,1838,45,3
333427,1838,34,4
333426,1830,20,1
333426,1830,35,2
333426,1830,12,3
333426,1830,0,4
333425,1830,20,1
333425,1830,14,2
333425,1830,62,3
333425,1830,12,4
333424,1830,20,1
333424,1830,109,2
333424,1830,35,3
333424,1830,14,4
333423,1830,20,1
333423,1830,80,2
333423,1830,50,3
333423,1830,14,4
5832,1880,92,1
5832,1880,64,2
5832,1880,11,3
5832,1880,104,4
22962,1801,44,1
22962,1801,91,2
22962,1801,36,3
22962,1801,65,4
22960,1800,89,1
22960,1800,5,2
22960,1800,45,3
22960,1800,55,4
22961,1800,32,1
22961,1800,5,2
22961,1800,36,3
22961,1800,93,4
11189,1906,16,1
11189,1906,66,2
11189,1906,23,3
11189,1906,6,4
9835,1914,7,1
9835,1914,66,2
9835,1914,95,3
9835,1914,78,4
11733,1901,34,1
11733,1901,70,2
11733,1901,51,3
11733,1901,57,4
28732,1866,43,1
28732,1866,104,2
28732,1866,1,3
28732,1866,107,4
28735,1863,36,1
28735,1863,99,2
28735,1863,7,3
28735,1863,87,4
11976,1912,66,1
11976,1912,16,2
11976,1912,5,3
11976,1912,6,4
3059,1860,104,1
3059,1860,43,2
3059,1860,55,3
3059,1860,103,4
21813,1883,17,1
21813,1883,51,2
21813,1883,39,3
21813,1883,71,4
3052,1852,59,1
3052,1852,19,2
3052,1852,54,3
3052,1852,51,4
3050,1858,48,1
3050,1858,91,2
3050,1858,14,3
3050,1858,11,4
27466,1865,39,1
27466,1865,4,2
27466,1865,15,3
27466,1865,29,4
27460,1850,51,1
27460,1850,102,2
27460,1850,34,3
27460,1850,63,4
17860,1900,59,1
17860,1900,107,2
17860,1900,45,3
17860,1900,55,4
24330,1915,7,1
24330,1915,95,2
24330,1915,72,3
24330,1915,85,4
20646,1894,22,1
20646,1894,97,2
20646,1894,17,3
20646,1894,61,4
20640,1905,18,1
20640,1905,97,2
20640,1905,1,3
20640,1905,107,4
29052,1917,81,1
29052,1917,89,2
29052,1917,48,3
29052,1917,104,4
29051,1877,19,1
29051,1877,5,2
29051,1877,11,3
29051,1877,55,4
8328,1839,12,1
8328,1839,67,2
8328,1839,35,3
8328,1839,14,4
29054,1885,104,1
29054,1885,97,2
29054,1885,11,3
29054,1885,52,4
29058,1876,17,1
29058,1876,91,2
29058,1876,11,3
29058,1876,79,4
5154,1859,59,1
5154,1859,77,2
5154,1859,50,3
5154,1859,35,4
11782,1858,77,1
11782,1858,59,2
11782,1858,57,3
11782,1858,0,4
4808,1914,30,1
4808,1914,5,2
4808,1914,98,3
4808,1914,25,4
6317,1888,69,1
6317,1888,54,2
6317,1888,1,3
6317,1888,64,4
8627,1833,29,1
8627,1833,46,2
8627,1833,109,3
8627,1833,28,4
26024,1914,4,1
26024,1914,27,2
26024,1914,95,3
26024,1914,84,4
2005480000,1818,17,1
2005480000,1818,97,2
2005480000,1818,103,3
2005480000,1818,69,4
2005480002,1854,56,1
2005480002,1854,1,2
2005480002,1854,43,3
2005480002,1854,97,4
4440,1913,7,1
4440,1913,66,2
4440,1913,95,3
4440,1913,27,4
4444,1833,41,1
4444,1833,86,2
4444,1833,88,3
4444,1833,27,4
4445,1829,96,1
4445,1829,0,2
4445,1829,100,3
4445,1829,15,4
4447,1866,22,1
4447,1866,75,2
4447,1866,8,3
4447,1866,97,4
1191,1798,62,1
1191,1798,21,2
1191,1798,74,3
1191,1798,64,4
2005481352,1859,84,1
2005481352,1859,62,2
2005481352,1859,55,3
2005481352,1859,21,4
2005481350,1853,81,1
2005481350,1853,84,2
2005481350,1853,61,3
2005481350,1853,64,4
2005481356,1846,81,1
2005481356,1846,106,2
2005481356,1846,61,3
2005481356,1846,74,4
2005481354,1833,61,1
2005481354,1833,1,2
2005481354,1833,69,3
2005481354,1833,5,4
345074,1793,44,1
345074,1793,91,2
345074,1793,65,3
345074,1793,62,4
7326,1914,40,1
7326,1914,43,2
7326,1914,69,3
7326,1914,95,4
7327,1915,68,1
7327,1915,95,2
7327,1915,108,3
7327,1915,84,4
7321,1817,32,1
7321,1817,13,2
7321,1817,63,3
7321,1817,27,4
100928,1850,23,1
100928,1850,50,2
100928,1850,13,3
100928,1850,57,4
18828,1794,90,1
18828,1794,76,2
18828,1794,73,3
18828,1794,36,4
7154,1824,65,1
7154,1824,87,2
7154,1824,47,3
7154,1824,1,4
2010683491,1836,91,1
2010683491,1836,62,2
2010683491,1836,53,3
2010683491,1836,21,4
13913,1914,25,1
13913,1914,39,2
13913,1914,85,3
13913,1914,50,4
13912,1914,58,1
13912,1914,96,2
13912,1914,5,3
13912,1914,12,4
2006899359,1805,56,1
2006899359,1805,75,2
2006899359,1805,69,3
2006899359,1805,9,4
17362,1888,6,1
17362,1888,31,2
17362,1888,64,3
17362,1888,97,4
17363,1890,8,1
17363,1890,55,2
17363,1890,43,3
17363,1890,107,4
17368,1786,40,1
17368,1786,99,2
17368,1786,2,3
17368,1786,45,4
1028,1873,81,1
1028,1873,84,2
1028,1873,89,3
1028,1873,31,4
322839,1829,69,1
322839,1829,5,2
322839,1829,103,3
322839,1829,79,4
16639,1891,101,1
16639,1891,43,2
16639,1891,1,3
16639,1891,17,4
16638,1891,101,1
16638,1891,49,2
16638,1891,43,3
16638,1891,79,4
16635,1891,101,1
16635,1891,43,2
16635,1891,107,3
16635,1891,11,4
16634,1891,34,1
16634,1891,43,2
16634,1891,74,3
16634,1891,107,4
16637,1891,101,1
16637,1891,43,2
16637,1891,104,3
16637,1891,79,4
16636,1891,101,1
16636,1891,55,2
16636,1891,64,3
16636,1891,1,4
16631,1895,51,1
16631,1895,31,2
16631,1895,107,3
16631,1895,64,4
16633,1891,70,1
16633,1891,81,2
16633,1891,74,3
16633,1891,107,4
16632,1891,101,1
16632,1891,81,2
16632,1891,43,3
16632,1891,1,4
16947,1917,98,1
16947,1917,80,2
16947,1917,27,3
16947,1917,23,4
16945,1917,98,1
16945,1917,7,2
16945,1917,0,3
16945,1917,70,4
16944,1917,100,1
16944,1917,0,2
16944,1917,109,3
16944,1917,98,4
17322,1890,19,1
17322,1890,107,2
17322,1890,44,3
17322,1890,97,4
17323,1887,60,1
17323,1887,27,2
17323,1887,107,3
17323,1887,10,4
17324,1879,107,1
17324,1879,55,2
17324,1879,59,3
17324,1879,14,4
2006925654,1807,65,1
2006925654,1807,22,2
2006925654,1807,8,3
2006925654,1807,21,4
10679,1905,61,1
10679,1905,36,2
10679,1905,53,3
10679,1905,104,4
16941,1917,98,1
16941,1917,95,2
16941,1917,109,3
16941,1917,7,4
10673,1854,59,1
10673,1854,8,2
10673,1854,68,3
10673,1854,84,4
10670,1854,59,1
10670,1854,108,2
10670,1854,19,3
10670,1854,90,4
10676,1901,20,1
10676,1901,98,2
10676,1901,5,3
10676,1901,91,4
9142,1869,30,1
9142,1869,14,2
9142,1869,51,3
9142,1869,70,4
9143,1858,69,1
9143,1858,21,2
9143,1858,52,3
9143,1858,1,4
12292,1829,41,1
12292,1829,70,2
12292,1829,15,3
12292,1829,27,4
12290,1825,41,1
12290,1825,88,2
12290,1825,27,3
12290,1825,23,4
9147,1863,109,1
9147,1863,35,2
9147,1863,4,3
9147,1863,29,4
333223,1879,5,1
333223,1879,61,2
333223,1879,55,3
333223,1879,64,4
17582,1833,3,1
17582,1833,45,2
17582,1833,99,3
17582,1833,87,4
333225,1873,69,1
333225,1873,11,2
333225,1873,1,3
333225,1873,97,4
11988,1913,66,1
11988,1913,95,2
11988,1913,23,3
11988,1913,7,4
11989,1913,66,1
11989,1913,16,2
11989,1913,27,3
11989,1913,78,4
11987,1913,66,1
11987,1913,6,2
11987,1913,5,3
11987,1913,7,4
103247,1787,83,1
103247,1787,85,2
103247,1787,15,3
103247,1787,5,4
8620,1831,46,1
8620,1831,0,2
8620,1831,23,3
8620,1831,88,4
8621,1832,41,1
8621,1832,105,2
8621,1832,50,3
8621,1832,82,4
15909,1897,7,1
15909,1897,95,2
15909,1897,105,3
15909,1897,40,4
6319,1888,47,1
6319,1888,84,2
6319,1888,8,3
6319,1888,11,4
29521,1913,84,1
29521,1913,8,2
29521,1913,90,3
29521,1913,11,4
8699,1841,46,1
8699,1841,109,2
8699,1841,60,3
8699,1841,27,4
8695,1818,18,1
8695,1818,70,2
8695,1818,0,3
8695,1818,19,4
8697,1803,27,1
8697,1803,0,2
8697,1803,60,3
8697,1803,13,4
8691,1810,41,1
8691,1810,13,2
8691,1810,0,3
8691,1810,10,4
2007037701,1857,42,1
2007037701,1857,53,2
2007037701,1857,62,3
2007037701,1857,21,4
100959,1811,62,1
100959,1811,91,2
100959,1811,38,3
100959,1811,11,4
22434,1874,44,1
22434,1874,65,2
22434,1874,84,3
22434,1874,8,4
22435,1874,55,1
22435,1874,107,2
22435,1874,50,3
22435,1874,60,4
22436,1874,29,1
22436,1874,4,2
22436,1874,109,3
22436,1874,107,4
22430,1874,32,1
22430,1874,30,2
22430,1874,0,3
22430,1874,13,4
22431,1874,70,1
22431,1874,27,2
22431,1874,107,3
22431,1874,4,4
22432,1874,4,1
22432,1874,109,2
22432,1874,55,3
22432,1874,19,4
22433,1874,41,1
22433,1874,74,2
22433,1874,82,3
22433,1874,35,4
8899,1800,104,1
8899,1800,91,2
8899,1800,71,3
8899,1800,11,4
8890,1846,17,1
8890,1846,77,2
8890,1846,64,3
8890,1846,59,4
8854,1913,1,1
8854,1913,43,2
8854,1913,66,3
8854,1913,95,4
322677,1810,5,1
322677,1810,79,2
322677,1810,52,3
322677,1810,0,4
2006848264,1795,20,1
2006848264,1795,11,2
2006848264,1795,53,3
2006848264,1795,22,4
2006799579,1864,19,1
2006799579,1864,47,2
2006799579,1864,84,3
2006799579,1864,97,4
9662,1788,1,1
9662,1788,69,2
9662,1788,64,3
9662,1788,97,4
9661,1788,69,1
9661,1788,79,2
9661,1788,95,3
9661,1788,97,4
6736,1810,60,1
6736,1810,5,2
6736,1810,86,3
6736,1810,27,4
3391,1815,71,1
3391,1815,59,2
3391,1815,68,3
3391,1815,69,4
3393,1812,84,1
3393,1812,65,2
3393,1812,90,3
3393,1812,8,4
3394,1812,31,1
3394,1812,105,2
3394,1812,27,3
3394,1812,13,4
3396,1824,37,1
3396,1824,60,2
3396,1824,23,3
3396,1824,13,4
3399,1859,64,1
3399,1859,69,2
3399,1859,19,3
3399,1859,68,4
3398,1805,88,1
3398,1805,32,2
3398,1805,27,3
3398,1805,70,4
338046,1899,70,1
338046,1899,95,2
338046,1899,10,3
338046,1899,0,4
338047,1896,44,1
338047,1896,102,2
338047,1896,19,3
338047,1896,41,4
25915,1834,8,1
25915,1834,73,2
25915,1834,107,3
25915,1834,95,4
25918,1846,26,1
25918,1846,99,2
25918,1846,27,3
25918,1846,14,4
495,1885,8,1
495,1885,72,2
495,1885,93,3
495,1885,39,4
101580,1834,78,1
101580,1834,16,2
101580,1834,51,3
101580,1834,0,4
6138,1840,0,1
6138,1840,10,2
6138,1840,63,3
6138,1840,23,4
6139,1846,36,1
6139,1846,52,2
6139,1846,78,3
6139,1846,14,4
6133,1892,102,1
6133,1892,27,2
6133,1892,45,3
6133,1892,51,4
6130,1897,102,1
6130,1897,17,2
6130,1897,45,3
6130,1897,95,4
6131,1897,102,1
6131,1897,9,2
6131,1897,80,3
6131,1897,3,4
6134,1887,43,1
6134,1887,69,2
6134,1887,1,3
6134,1887,92,4
6135,1896,102,1
6135,1896,9,2
6135,1896,45,3
6135,1896,50,4
8326,1824,34,1
8326,1824,32,2
8326,1824,80,3
8326,1824,51,4
12960,1807,41,1
12960,1807,32,2
12960,1807,0,3
12960,1807,100,4
27946,1890,27,1
27946,1890,30,2
27946,1890,10,3
27946,1890,95,4
8105,1869,77,1
8105,1869,38,2
8105,1869,64,3
8105,1869,57,4
8104,1866,45,1
8104,1866,109,2
8104,1866,27,3
8104,1866,64,4
8107,1868,8,1
8107,1868,109,2
8107,1868,43,3
8107,1868,10,4
8101,1868,77,1
8101,1868,98,2
8101,1868,51,3
8101,1868,60,4
8100,1869,62,1
8100,1869,16,2
8100,1869,38,3
8100,1869,78,4
8103,1878,6,1
8103,1878,78,2
8103,1878,57,3
8103,1878,0,4
8102,1866,50,1
8102,1866,109,2
8102,1866,0,3
8102,1866,72,4
27945,1886,27,1
27945,1886,63,2
27945,1886,30,3
27945,1886,35,4
6958,1881,91,1
6958,1881,44,2
6958,1881,84,3
6958,1881,52,4
6950,1897,18,1
6950,1897,45,2
6950,1897,3,3
6950,1897,9,4
6951,1895,101,1
6951,1895,1,2
6951,1895,43,3
6951,1895,75,4
6952,1893,101,1
6952,1893,8,2
6952,1893,92,3
6952,1893,1,4
6953,1891,108,1
6953,1891,3,2
6953,1891,59,3
6953,1891,45,4
15465,1889,3,1
15465,1889,44,2
15465,1889,80,3
15465,1889,104,4
6955,1898,49,1
6955,1898,3,2
6955,1898,9,3
6955,1898,51,4
6956,1899,9,1
6956,1899,44,2
6956,1899,3,3
6956,1899,104,4
6957,1885,104,1
6957,1885,69,2
6957,1885,97,3
6957,1885,71,4
28942,1875,75,1
28942,1875,80,2
28942,1875,71,3
28942,1875,104,4
28943,1868,47,1
28943,1868,103,2
28943,1868,104,3
28943,1868,64,4
28941,1869,85,1
28941,1869,55,2
28941,1869,43,3
28941,1869,5,4
9563,1870,37,1
9563,1870,57,2
9563,1870,0,3
9563,1870,23,4
6891,1894,15,1
6891,1894,12,2
6891,1894,2,3
6891,1894,14,4
29221,1883,5,1
29221,1883,61,2
29221,1883,43,3
29221,1883,79,4
29223,1885,69,1
29223,1885,98,2
29223,1885,11,3
29223,1885,104,4
9313,1915,3,1
9313,1915,9,2
9313,1915,60,3
9313,1915,56,4
8954,1903,43,1
8954,1903,53,2
8954,1903,91,3
8954,1903,109,4
312158,1835,96,1
312158,1835,15,2
312158,1835,95,3
312158,1835,2,4
8953,1905,69,1
8953,1905,91,2
8953,1905,5,3
8953,1905,104,4
8950,1875,40,1
8950,1875,91,2
8950,1875,36,3
8950,1875,43,4
27053,1900,59,1
27053,1900,71,2
27053,1900,107,3
27053,1900,64,4
26904,1894,29,1
26904,1894,107,2
26904,1894,70,3
26904,1894,35,4
26900,1895,12,1
26900,1895,2,2
26900,1895,39,3
26900,1895,107,4
26901,1890,105,1
26901,1890,35,2
26901,1890,107,3
26901,1890,2,4
26902,1878,30,1
26902,1878,107,2
26902,1878,35,3
26902,1878,55,4
26903,1852,34,1
26903,1852,63,2
26903,1852,96,3
26903,1852,50,4
27059,1900,79,1
27059,1900,81,2
27059,1900,107,3
27059,1900,11,4
27058,1900,107,1
27058,1900,74,2
27058,1900,61,3
27058,1900,63,4
2814,1877,18,1
2814,1877,45,2
2814,1877,9,3
2814,1877,23,4
2817,1874,35,1
2817,1874,77,2
2817,1874,51,3
2817,1874,0,4
2813,1880,18,1
2813,1880,3,2
2813,1880,23,3
2813,1880,9,4
29484,1870,61,1
29484,1870,5,2
29484,1870,91,3
29484,1870,92,4
6340,1888,54,1
6340,1888,1,2
6340,1888,64,3
6340,1888,69,4
11253,1911,37,1
11253,1911,68,2
11253,1911,66,3
11253,1911,95,4
100902,1797,31,1
100902,1797,61,2
100902,1797,15,3
100902,1797,55,4
23626,1830,87,1
23626,1830,93,2
23626,1830,5,3
23626,1830,103,4
23624,1825,73,1
23624,1825,26,2
23624,1825,68,3
23624,1825,39,4
23622,1827,87,1
23622,1827,16,2
23622,1827,93,3
23622,1827,73,4
23621,1827,87,1
23621,1827,73,2
23621,1827,5,3
23621,1827,107,4
308308,1886,29,1
308308,1886,46,2
308308,1886,109,3
308308,1886,13,4
308309,1864,97,1
308309,1864,11,2
308309,1864,104,3
308309,1864,47,4
964,1789,105,1
964,1789,32,2
964,1789,46,3
964,1789,83,4
966,1791,3,1
966,1791,5,2
966,1791,55,3
966,1791,49,4
333035,1857,20,1
333035,1857,17,2
333035,1857,70,3
333035,1857,13,4
333037,1857,20,1
333037,1857,10,2
333037,1857,51,3
333037,1857,61,4
333031,1857,20,1
333031,1857,29,2
333031,1857,4,3
333031,1857,27,4
333033,1857,20,1
333033,1857,29,2
333033,1857,4,3
333033,1857,70,4
333038,1857,20,1
333038,1857,80,2
333038,1857,13,3
333038,1857,10,4
333039,1857,20,1
333039,1857,13,2
333039,1857,30,3
333039,1857,10,4
961,1799,3,1
961,1799,36,2
961,1799,80,3
961,1799,56,4
26156,1914,98,1
26156,1914,3,2
26156,1914,69,3
26156,1914,53,4
26155,1913,98,1
26155,1913,4,2
26155,1913,28,3
26155,1913,95,4
26154,1913,69,1
26154,1913,17,2
26154,1913,98,3
26154,1913,95,4
26153,1913,75,1
26153,1913,69,2
26153,1913,98,3
26153,1913,43,4
26151,1913,69,1
26151,1913,98,2
26151,1913,43,3
26151,1913,75,4
26150,1914,102,1
26150,1914,109,2
26150,1914,95,3
26150,1914,46,4
2006849074,1837,20,1
2006849074,1837,95,2
2006849074,1837,63,3
2006849074,1837,0,4
8308,1830,0,1
8308,1830,10,2
8308,1830,41,3
8308,1830,82,4
27545,1870,43,1
27545,1870,64,2
27545,1870,1,3
27545,1870,107,4
2047,1792,55,1
2047,1792,104,2
2047,1792,53,3
2047,1792,43,4
2044,1785,53,1
2044,1785,3,2
2044,1785,9,3
2044,1785,43,4
4810,1849,46,1
4810,1849,109,2
4810,1849,0,3
4810,1849,100,4
2040,1878,0,1
2040,1878,51,2
2040,1878,5,3
2040,1878,27,4
4818,1815,15,1
4818,1815,109,2
4818,1815,78,3
4818,1815,32,4
6345,1889,54,1
6345,1889,1,2
6345,1889,43,3
6345,1889,69,4
102827,1880,5,1
102827,1880,10,2
102827,1880,51,3
102827,1880,50,4
4031,1865,94,1
4031,1865,75,2
4031,1865,92,3
4031,1865,17,4
4030,1831,1,1
4030,1831,104,2
4030,1831,69,3
4030,1831,8,4
4033,1869,59,1
4033,1869,31,2
4033,1869,108,3
4033,1869,50,4
4035,1823,19,1
4035,1823,70,2
4035,1823,27,3
4035,1823,17,4
4034,1878,62,1
4034,1878,93,2
4034,1878,6,3
4034,1878,78,4
4037,1864,60,1
4037,1864,46,2
4037,1864,109,3
4037,1864,13,4
4036,1865,48,1
4036,1865,45,2
4036,1865,79,3
4036,1865,11,4
4039,1865,108,1
4039,1865,80,2
4039,1865,71,3
4039,1865,89,4
4038,1855,87,1
4038,1855,17,2
4038,1855,84,3
4038,1855,95,4
101623,1880,31,1
101623,1880,84,2
101623,1880,68,3
101623,1880,69,4
101621,1842,52,1
101621,1842,40,2
101621,1842,47,3
101621,1842,19,4
343495,1820,107,1
343495,1820,73,2
343495,1820,50,3
343495,1820,87,4
2006804968,1829,75,1
2006804968,1829,64,2
2006804968,1829,55,3
2006804968,1829,11,4
343497,1804,35,1
343497,1804,61,2
343497,1804,96,3
343497,1804,32,4
343496,1836,26,1
343496,1836,39,2
343496,1836,14,3
343496,1836,105,4
343491,1826,92,1
343491,1826,103,2
343491,1826,79,3
343491,1826,97,4
343490,1855,87,1
343490,1855,40,2
343490,1855,43,3
343490,1855,84,4
343493,1825,6,1
343493,1825,64,2
343493,1825,5,3
343493,1825,98,4
2005479909,1824,21,1
2005479909,1824,103,2
2005479909,1824,40,3
2005479909,1824,97,4
2005479901,1884,76,1
2005479901,1884,43,2
2005479901,1884,69,3
2005479901,1884,104,4
2006931892,1839,31,1
2006931892,1839,6,2
2006931892,1839,19,3
2006931892,1839,38,4
657,1838,93,1
657,1838,26,2
657,1838,67,3
657,1838,85,4
652,1866,45,1
652,1866,51,2
652,1866,64,3
652,1866,55,4
21847,1883,69,1
21847,1883,64,2
21847,1883,11,3
21847,1883,91,4
650,1874,40,1
650,1874,4,2
650,1874,28,3
650,1874,13,4
21841,1883,69,1
21841,1883,5,2
21841,1883,11,3
21841,1883,103,4
14897,1852,91,1
14897,1852,17,2
14897,1852,70,3
14897,1852,13,4
14891,1856,71,1
14891,1856,59,2
14891,1856,108,3
14891,1856,105,4
3556,1827,32,1
3556,1827,5,2
3556,1827,27,3
3556,1827,23,4
315730,1829,37,1
315730,1829,58,2
315730,1829,86,3
315730,1829,34,4
14273,1812,82,1
14273,1812,88,2
14273,1812,27,3
14273,1812,41,4
14272,1840,53,1
14272,1840,73,2
14272,1840,61,3
14272,1840,5,4
14277,1835,85,1
14277,1835,94,2
14277,1835,73,3
14277,1835,45,4
14276,1854,26,1
14276,1854,14,2
14276,1854,6,3
14276,1854,39,4
14279,1853,85,1
14279,1853,65,2
14279,1853,6,3
14279,1853,26,4
26099,1835,16,1
26099,1835,61,2
26099,1835,78,3
26099,1835,23,4
16794,1870,38,1
16794,1870,72,2
16794,1870,16,3
16794,1870,6,4
28177,1882,83,1
28177,1882,26,2
28177,1882,73,3
28177,1882,60,4
311729,1853,29,1
311729,1853,30,2
311729,1853,32,3
311729,1853,72,4
28171,1882,83,1
28171,1882,39,2
28171,1882,26,3
28171,1882,107,4
7686,1913,90,1
7686,1913,84,2
7686,1913,95,3
7686,1913,14,4
7685,1815,30,1
7685,1815,31,2
7685,1815,60,3
7685,1815,18,4
7684,1846,31,1
7684,1846,88,2
7684,1846,41,3
7684,1846,83,4
7683,1835,3,1
7683,1835,72,2
7683,1835,69,3
7683,1835,9,4
7682,1802,46,1
7682,1802,28,2
7682,1802,29,3
7682,1802,0,4
3326,1873,4,1
3326,1873,109,2
3326,1873,3,3
3326,1873,60,4
3329,1805,47,1
3329,1805,1,2
3329,1805,103,3
3329,1805,10,4
19693,1885,55,1
19693,1885,50,2
19693,1885,64,3
19693,1885,59,4
11587,1894,29,1
11587,1894,4,2
11587,1894,35,3
11587,1894,98,4
11583,1892,5,1
11583,1892,13,2
11583,1892,27,3
11583,1892,57,4
11581,1905,90,1
11581,1905,2,2
11581,1905,72,3
11581,1905,107,4
11588,1894,109,1
11588,1894,98,2
11588,1894,54,3
11588,1894,70,4
11589,1895,54,1
11589,1895,34,2
11589,1895,85,3
11589,1895,98,4
102420,1794,53,1
102420,1794,3,2
102420,1794,5,3
102420,1794,11,4
102423,1794,27,1
102423,1794,98,2
102423,1794,23,3
102423,1794,5,4
102422,1794,32,1
102422,1794,27,2
102422,1794,98,3
102422,1794,23,4
102427,1794,32,1
102427,1794,27,2
102427,1794,98,3
102427,1794,23,4
102426,1794,98,1
102426,1794,57,2
102426,1794,10,3
102426,1794,72,4
102428,1794,87,1
102428,1794,5,2
102428,1794,7,3
102428,1794,56,4
9438,1795,97,1
9438,1795,69,2
9438,1795,11,3
9438,1795,0,4
9439,1800,81,1
9439,1800,89,2
9439,1800,79,3
9439,1800,60,4
9437,1790,64,1
9437,1790,97,2
9437,1790,79,3
9437,1790,104,4
9431,1831,4,1
9431,1831,30,2
9431,1831,15,3
9431,1831,35,4
102833,1804,34,1
102833,1804,25,2
102833,1804,61,3
102833,1804,5,4
17748,1894,38,1
17748,1894,60,2
17748,1894,16,3
17748,1894,107,4
17749,1870,59,1
17749,1870,45,2
17749,1870,19,3
17749,1870,107,4
27977,1842,8,1
27977,1842,55,2
27977,1842,107,3
27977,1842,47,4
17746,1870,65,1
17746,1870,84,2
17746,1870,8,3
17746,1870,17,4
17744,1870,59,1
17744,1870,50,2
17744,1870,55,3
17744,1870,45,4
27971,1844,81,1
27971,1844,2,2
27971,1844,26,3
27971,1844,107,4
9292,1845,72,1
9292,1845,80,2
9292,1845,6,3
9292,1845,96,4
9291,1871,47,1
9291,1871,8,2
9291,1871,71,3
9291,1871,65,4
9296,1891,29,1
9296,1891,105,2
9296,1891,13,3
9296,1891,109,4
9297,1865,74,1
9297,1865,51,2
9297,1865,50,3
9297,1865,63,4
9295,1812,86,1
9295,1812,60,2
9295,1812,27,3
9295,1812,91,4
10215,1882,87,1
10215,1882,17,2
10215,1882,84,3
10215,1882,68,4
10214,1882,1,1
10214,1882,104,2
10214,1882,69,3
10214,1882,43,4
10217,1883,31,1
10217,1883,53,2
10217,1883,39,3
10217,1883,21,4
10216,1882,78,1
10216,1882,85,2
10216,1882,6,3
10216,1882,15,4
10213,1881,97,1
10213,1881,75,2
10213,1881,104,3
10213,1881,69,4
2006965573,1855,9,1
2006965573,1855,3,2
2006965573,1855,73,3
2006965573,1855,107,4
2998,1809,109,1
2998,1809,0,2
2998,1809,46,3
2998,1809,100,4
2999,1852,41,1
2999,1852,13,2
2999,1852,35,3
2999,1852,50,4
2991,1819,109,1
2991,1819,100,2
2991,1819,0,3
2991,1819,29,4
2992,1866,1,1
2992,1866,109,2
2992,1866,89,3
2992,1866,8,4
2994,1874,108,1
2994,1874,64,2
2994,1874,27,3
2994,1874,92,4
2995,1817,28,1
2995,1817,29,2
2995,1817,80,3
2995,1817,109,4
16158,1881,101,1
16158,1881,84,2
16158,1881,47,3
16158,1881,43,4
333916,1816,93,1
333916,1816,64,2
333916,1816,14,3
333916,1816,55,4
333914,1816,40,1
333914,1816,55,2
333914,1816,67,3
333914,1816,8,4
333913,1816,89,1
333913,1816,55,2
333913,1816,83,3
333913,1816,5,4
16021,1900,18,1
16021,1900,74,2
16021,1900,107,3
16021,1900,62,4
344928,1853,61,1
344928,1853,107,2
344928,1853,17,3
344928,1853,63,4
